Date,Open,High,Low,Close,Volume
06/10/23 12:45,259.13,259.69,258.782,259.237,2923216
06/10/23 12:30,257.63,259.19,257.32,259.14,3222647
06/10/23 12:15,257.18,258.38,256.88,257.65,3573916
06/10/23 12:00,257.684,258.14,257.14,257.191,3697401
06/10/23 11:45,256.76,257.83,256.2,257.671,3883886
06/10/23 11:30,254.2,256.86,254.125,256.75,5278502
06/10/23 11:15,254.41,254.78,253.36,254.16,4065399
06/10/23 11:00,253.793,255,253.66,254.47,4169400
06/10/23 10:45,253.855,254.47,252.99,253.79,4331766
06/10/23 10:30,254.28,255.504,253.09,253.81,6327487
06/10/23 10:15,253.33,254.58,252.612,254.25,6240611
06/10/23 10:00,252.155,253.539,251.61,253.343,7102616
06/10/23 9:45,251.97,253.3,250.65,252.145,9495315
06/10/23 9:30,253.98,255.08,251.283,251.96,11917027
06/10/23 9:15,253.06,254,253,253.98,350943
06/10/23 9:00,252.05,253.48,251.85,253.06,503565
06/10/23 8:45,252.89,252.9,251.6,252.04,651476
06/10/23 8:30,256.658,256.75,251.7,252.82,1444652
06/10/23 8:15,256,263.01,255.65,256.7,176739
06/10/23 8:00,257,260.05,255.67,255.97,455921
06/10/23 7:45,256.08,256.37,255.9,255.98,58529
06/10/23 7:30,256.16,256.35,255.92,256.07,106832
06/10/23 7:15,256.48,256.87,255.91,256.19,112900
06/10/23 7:00,256.98,257.25,255.88,256.41,169381
06/10/23 6:45,257.2,257.21,256.78,256.98,31032
06/10/23 6:30,256.8,257.24,256.78,257.2,37082
06/10/23 6:15,257.05,257.15,256.19,256.85,24757
06/10/23 6:00,256.6,257.12,256.47,257.12,11529
06/10/23 5:45,256.74,256.83,256.42,256.57,18668
06/10/23 5:30,257.19,257.2,256.7,256.73,19151
06/10/23 5:15,256.42,257.19,256.4,257.17,32933
06/10/23 5:00,255.86,256.48,255.76,256.4,24332
06/10/23 4:45,256.27,256.32,255.86,255.88,36769
06/10/23 4:30,256.63,256.69,256.07,256.28,32770
06/10/23 4:15,256.93,257.13,256.22,256.58,42905
06/10/23 4:00,256,257.78,256,256.93,113373
05/10/23 19:45,259.82,259.85,259.42,259.6,45155
05/10/23 19:30,259.78,259.87,259.76,259.82,19544
05/10/23 19:15,259.98,260.05,259.74,259.83,17480
05/10/23 19:00,259.95,260.09,259.86,259.96,25699
05/10/23 18:45,259.9,259.98,259.82,259.96,16522
05/10/23 18:30,259.724,259.96,259.725,259.9,13426
05/10/23 18:15,259.81,259.94,259.7,259.72,37553
05/10/23 18:00,259.7,259.84,259.7,259.82,18672
05/10/23 17:45,259.58,259.89,241.554,259.75,22308
05/10/23 17:30,259.45,264.377,241.554,259.59,32736
05/10/23 17:15,259.57,259.59,259.38,259.45,20898
05/10/23 17:00,259.47,259.65,259.4,259.55,21879
05/10/23 16:45,259.21,260.542,259.11,259.485,35088
05/10/23 16:30,259.25,261.731,259.21,259.245,60753
05/10/23 16:15,260.05,260.05,259.25,259.3,87663
05/10/23 16:00,259.9,260.14,259.11,259.35,3214770
05/10/23 15:45,260.45,261.15,259.82,260.04,4472230
05/10/23 15:30,260.77,261.1,260.28,260.441,2754037
05/10/23 15:15,260.773,261.19,260.265,260.772,3161356
05/10/23 15:00,261.99,262.2,260.61,260.796,3092039
05/10/23 14:45,261.916,262.25,261.63,261.99,2606849
05/10/23 14:30,261.67,262.39,261.183,261.95,3514462
05/10/23 14:15,261.39,261.95,261.191,261.665,2900510
05/10/23 14:00,260.85,261.65,260.77,261.39,3593844
05/10/23 13:45,259.99,260.85,259.91,260.832,2739783
05/10/23 13:30,259.47,260.43,259.01,259.99,3466762
05/10/23 13:15,258.59,259.53,258.54,259.482,2432276
05/10/23 13:00,258.87,258.95,258.1,258.59,2499711
05/10/23 12:45,258.29,258.92,257.95,258.86,2807221
05/10/23 12:30,259.691,260.1,258.19,258.27,3634428
05/10/23 12:15,259.585,260,259.11,259.72,3692273
05/10/23 12:00,258.79,259.78,258.7,259.59,3599177
05/10/23 11:45,257.98,259.17,257.78,258.8,3434958
05/10/23 11:30,258.04,258.83,257.234,257.99,3770682
05/10/23 11:15,257.36,258.39,257.11,258.042,3928448
05/10/23 11:00,257.13,257.61,256.25,257.347,4957801
05/10/23 10:45,257.74,258.05,256.61,257.13,4748403
05/10/23 10:30,259.65,259.75,256.96,257.752,5802010
05/10/23 10:15,258.785,259.85,257.63,259.655,6754020
05/10/23 10:00,259.55,259.55,257.57,258.78,7772243
05/10/23 9:45,261.98,262.08,258.2,259.52,9888569
05/10/23 9:30,260,263.6,258.72,261.995,12442612
05/10/23 9:15,259.76,261.585,249.23,260,187625
05/10/23 9:00,260.35,260.56,259.61,259.83,205723
05/10/23 8:45,259.98,261.16,259.733,260.3,226696
05/10/23 8:30,261.92,262,259.6,260,410283
05/10/23 8:15,261.52,261.92,261.5,261.91,135460
05/10/23 8:00,262.05,262.29,258.3,261.5,384460
05/10/23 7:45,261.84,262.08,261.49,262.08,92070
05/10/23 7:30,261.6,262.11,261.47,261.85,124043
05/10/23 7:15,261.03,261.88,260.65,261.57,91984
05/10/23 7:00,260.88,261.6,260.58,261,126446
05/10/23 6:45,260.8,261,260.53,260.88,22662
05/10/23 6:30,260.65,261.13,260.53,260.8,42668
05/10/23 6:15,260.24,260.65,260.16,260.65,24319
05/10/23 6:00,259.72,260.34,259.62,260.27,16440
05/10/23 5:45,259.4,259.88,259.31,259.81,15236
05/10/23 5:30,259.46,259.5,259.2,259.4,21247
05/10/23 5:15,259.75,259.76,259.15,259.46,17670
05/10/23 5:00,259.61,260.1,259.42,259.75,32360
05/10/23 4:45,260.1,260.2,259.54,259.62,20221
05/10/23 4:30,260.02,260.47,259.83,260.17,24830
05/10/23 4:15,259.75,260.2,259.37,260.02,33730
05/10/23 4:00,258.9,260.35,258.77,259.75,77850
04/10/23 19:45,260.55,260.68,260.35,260.51,70371
04/10/23 19:30,260.44,260.56,260.35,260.55,35158
04/10/23 19:15,260.43,260.55,260.05,260.46,42212
04/10/23 19:00,259.86,260.5,259.85,260.445,43289
04/10/23 18:45,260,260.1,259.83,259.96,24391
04/10/23 18:30,259.81,260.13,259.7,260,40500
04/10/23 18:15,259.85,260.15,259.75,259.81,49923
04/10/23 18:00,259.92,259.99,259.5,259.84,69542
04/10/23 17:45,260.23,271.972,249.532,259.935,64761
04/10/23 17:30,260.64,260.69,260.06,260.14,65177
04/10/23 17:15,260.2,261.16,255.89,260.62,49811
04/10/23 17:00,260.63,260.65,255.4,260.21,91936
04/10/23 16:45,260.939,261.16,260.52,260.65,100618
04/10/23 16:30,261.25,261.45,260.8,261,93985
04/10/23 16:15,261.16,261.43,256.85,261.27,169446
04/10/23 16:00,261.26,261.83,260.95,261.33,6286694
04/10/23 15:45,261.21,261.86,260.61,261.26,6797426
04/10/23 15:30,260.08,261.75,259.95,261.24,5031699
04/10/23 15:15,259.324,260.52,259.3,260.06,4360861
04/10/23 15:00,258.8,259.54,258.29,259.36,3611548
04/10/23 14:45,258.69,258.99,258.31,258.8,2874157
04/10/23 14:30,257.96,258.817,257.74,258.7,3332372
04/10/23 14:15,257.31,258.06,257.09,257.96,2814803
04/10/23 14:00,256.58,257.43,256.41,257.3,2891339
04/10/23 13:45,256.98,257.33,256.53,256.6,2490737
04/10/23 13:30,257.15,257.6,252.466,256.977,2549667
04/10/23 13:15,257.91,258.38,257.02,257.13,3104311
04/10/23 13:00,257.8,258.46,257.26,257.93,3425561
04/10/23 12:45,256.975,257.98,256.85,257.78,2746857
04/10/23 12:30,257.47,257.99,256.785,256.98,2927556
04/10/23 12:15,256.469,257.49,256.2,257.448,2977980
04/10/23 12:00,257.45,257.668,256.37,256.47,3270005
04/10/23 11:45,256.07,257.52,255.75,257.47,4012508
04/10/23 11:30,255.95,256.79,255.31,256.09,3761864
04/10/23 11:15,256.4,256.99,255.7,255.94,4471356
04/10/23 11:00,254.515,256.91,253.8,256.407,6409615
04/10/23 10:45,254.951,255.19,253.63,254.52,5500723
04/10/23 10:30,251.42,255.46,251.352,254.968,8153479
04/10/23 10:15,251.55,252.97,251.21,251.419,7070673
04/10/23 10:00,252.58,253.23,250.43,251.53,8229638
04/10/23 9:45,252.03,253.3,251.52,252.61,8865337
04/10/23 9:30,248.14,252.77,247.6,251.961,11680520
04/10/23 9:15,247.75,248.36,247.5,248.18,150254
04/10/23 9:00,248.07,248.18,247.6,247.81,138619
04/10/23 8:45,248.6,249.91,245.345,248,144730
04/10/23 8:30,248.07,248.65,247.72,248.45,192278
04/10/23 8:15,247.32,248.54,246.53,248.05,232437
04/10/23 8:00,246.46,248.05,242.24,247.267,235030
04/10/23 7:45,247.8,248.06,247.28,247.52,54766
04/10/23 7:30,247.29,247.94,247.1,247.8,68151
04/10/23 7:15,247.03,247.7,246.91,247.29,84527
04/10/23 7:00,245.54,247.08,245.43,247.08,71803
04/10/23 6:45,245.37,245.5,245.02,245.46,16482
04/10/23 6:30,246.11,246.24,245.3,245.38,13479
04/10/23 6:15,245.9,246.29,245.75,246.1,12683
04/10/23 6:00,245.75,245.96,245.66,245.91,11725
04/10/23 5:45,245.66,245.85,245.51,245.76,14589
04/10/23 5:30,245.33,245.84,245.33,245.67,26380
04/10/23 5:15,245.6,245.6,245.15,245.4,14445
04/10/23 5:00,245.3,245.75,245.06,245.6,21890
04/10/23 4:45,245.06,245.54,244.92,245.3,23710
04/10/23 4:30,244.89,245.1,244.6,245.07,29817
04/10/23 4:15,244.7,244.9,244.24,244.9,26382
04/10/23 4:00,243.74,244.87,243.74,244.78,65310
03/10/23 19:45,246.39,246.68,246,246.1,72438
03/10/23 19:30,246.25,246.49,246.18,246.39,35074
03/10/23 19:15,246.25,246.3,246.01,246.15,16488
03/10/23 19:00,246.36,246.39,246.04,246.24,15577
03/10/23 18:45,246.18,246.5,246.11,246.39,21866
03/10/23 18:30,246.11,269.79,246.07,246.21,24060
03/10/23 18:15,246.43,246.47,246.07,246.1,33616
03/10/23 18:00,246.53,246.65,246.33,246.425,19401
03/10/23 17:45,246.515,269.61,246.33,246.46,25873
03/10/23 17:30,246.5,294.56,171.782,246.515,26501
03/10/23 17:15,246.53,246.79,246.41,246.475,27353
03/10/23 17:00,246.45,246.78,246.41,246.55,14179
03/10/23 16:45,246.645,246.8,246.3,246.47,79376
03/10/23 16:30,246.92,247.1,246.6,246.62,51342
03/10/23 16:15,246.64,246.95,245,246.92,89115
03/10/23 16:00,246.53,247.14,246.48,246.58,4368483
03/10/23 15:45,246.31,246.865,246.07,246.61,4438414
03/10/23 15:30,245.6,246.53,245.19,246.26,3039311
03/10/23 15:15,245.97,246.66,245.47,245.58,2553866
03/10/23 15:00,246.88,247.05,245.8,245.973,2751149
03/10/23 14:45,246.84,247.417,246.6,246.914,2271332
03/10/23 14:30,246.32,247.05,246.25,246.85,2344347
03/10/23 14:15,247.48,247.51,246.19,246.322,2920998
03/10/23 14:00,247.98,248.3,247.25,247.48,2003921
03/10/23 13:45,248.174,248.34,247.48,247.961,1856825
03/10/23 13:30,247.85,248.37,247.13,248.187,2527717
03/10/23 13:15,248.332,248.51,247.65,247.83,1839886
03/10/23 13:00,248.3,249.08,248.05,248.305,2038770
03/10/23 12:45,248.49,248.77,247.89,248.31,2279518
03/10/23 12:30,249.064,249.24,248.32,248.44,2551031
03/10/23 12:15,249.12,249.74,248.53,249.065,3013867
03/10/23 12:00,248.06,249.42,248.03,249.11,3487057
03/10/23 11:45,248.01,248.44,247.32,248,3164734
03/10/23 11:30,246.86,248.288,246.25,248.02,3910056
03/10/23 11:15,246.55,247.58,246.45,246.87,3599656
03/10/23 11:00,244.76,246.65,244.45,246.57,3765423
03/10/23 10:45,246.61,246.97,244.62,244.76,5637699
03/10/23 10:30,247.48,248,246.37,246.61,4606267
03/10/23 10:15,247.104,248.54,246.08,247.45,6179664
03/10/23 10:00,249.76,249.85,246.82,247.14,6980768
03/10/23 9:45,247.38,250.02,246.9,249.76,7476244
03/10/23 9:30,248.61,249.02,246.51,247.383,10082404
03/10/23 9:15,248.35,248.97,248.16,248.68,138864
03/10/23 9:00,247.99,248.98,247.9,248.34,175679
03/10/23 8:45,248.14,248.47,247.6,247.93,209075
03/10/23 8:30,249.35,253.98,243.565,248.13,213604
03/10/23 8:15,249.25,249.45,248.67,249.27,89029
03/10/23 8:00,249.95,251.6,248.25,249.29,299810
03/10/23 7:45,248.74,248.89,248.35,248.79,70396
03/10/23 7:30,249,249.2,248.6,248.73,63054
03/10/23 7:15,249.15,249.3,248.51,249,88759
03/10/23 7:00,249.88,250.19,248.91,249.2,112307
03/10/23 6:45,249.6,249.98,249.52,249.9,15530
03/10/23 6:30,249.89,250.3,249.4,249.55,25835
03/10/23 6:15,249.37,249.95,249.33,249.88,12882
03/10/23 6:00,250.01,250.2,249.29,249.37,21868
03/10/23 5:45,250.02,250.32,249.77,250,17119
03/10/23 5:30,250.14,250.17,249.75,250,16328
03/10/23 5:15,249.73,250.38,249.73,250.17,18090
03/10/23 5:00,250.19,250.19,249.66,249.78,30636
03/10/23 4:45,250.24,250.47,250.06,250.18,9598
03/10/23 4:30,250.81,250.88,250,250.24,26862
03/10/23 4:15,250.67,250.97,250.63,250.84,13997
03/10/23 4:00,251,251.65,250.14,250.67,28974
02/10/23 19:45,251.61,251.85,251.6,251.83,65357
02/10/23 19:30,251.5,251.65,251.45,251.62,32720
02/10/23 19:15,251.59,251.63,251.35,251.51,30584
02/10/23 19:00,251.28,251.69,251.28,251.59,29956
02/10/23 18:45,251.28,251.34,251.164,251.28,16061
02/10/23 18:30,251.18,251.29,251.1,251.2,15044
02/10/23 18:15,251,251.2,250.91,251.16,30033
02/10/23 18:00,251.225,251.3,250.85,251.08,21139
02/10/23 17:45,251.22,300.294,177.967,251.225,22350
02/10/23 17:30,251.115,286.94,177.967,251.15,30221
02/10/23 17:15,251.48,251.55,250.7,251.05,43224
02/10/23 17:00,251.47,251.57,251.3,251.45,22514
02/10/23 16:45,251.565,251.71,251.42,251.46,86354
02/10/23 16:30,251.56,251.75,251.3,251.55,64195
02/10/23 16:15,251.14,251.65,250,251.57,61710
02/10/23 16:00,251.63,251.91,222.854,251.32,4191577
02/10/23 15:45,250.845,251.75,250.17,251.617,4128528
02/10/23 15:30,249.97,251.32,249.835,250.844,3182317
02/10/23 15:15,249.425,250.6,249.34,249.97,2962290
02/10/23 15:00,248.79,249.86,248.05,249.44,3155760
02/10/23 14:45,248.147,248.94,247.91,248.81,2746665
02/10/23 14:30,248.86,249.46,247.88,248.145,2714337
02/10/23 14:15,249.76,249.88,248.68,248.832,2705048
02/10/23 14:00,249.417,249.88,248.1,249.73,3429072
02/10/23 13:45,249.31,250.21,248.75,249.4,2795182
02/10/23 13:30,250.32,250.57,249.22,249.33,2667057
02/10/23 13:15,248.76,250.78,248.53,250.29,3821907
02/10/23 13:00,250.6,250.93,248.62,248.735,4522889
02/10/23 12:45,252.31,252.58,250.56,250.598,3234116
02/10/23 12:30,252.16,253.12,251.88,252.28,2785121
02/10/23 12:15,252.08,253.25,251.68,252.16,3378118
02/10/23 12:00,251.444,252.4,251.07,252.1,3446645
02/10/23 11:45,252.314,252.66,242.945,251.437,4176767
02/10/23 11:30,254.07,254.28,252.31,252.32,4426577
02/10/23 11:15,251.94,254.19,251.77,254.07,5155151
02/10/23 11:00,250.25,252.15,250.12,251.955,4370893
02/10/23 10:45,249.14,251.68,248.68,250.25,5895014
02/10/23 10:30,248.15,249.78,247.402,249.08,4807215
02/10/23 10:15,248.47,250.78,247.83,248.102,7081601
02/10/23 10:00,246.13,249.91,245.82,248.46,7990811
02/10/23 9:45,248.32,248.5,244.05,246.13,7845135
02/10/23 9:30,244.81,248.81,242.62,248.46,12488086
02/10/23 9:15,242.62,250.22,242,244.87,1177294
02/10/23 9:00,245.48,254.02,239.35,242.65,2151564
02/10/23 8:45,249.6,250.22,245.48,245.48,315837
02/10/23 8:30,250.19,250.35,249.32,249.595,144494
02/10/23 8:15,250.5,250.65,249.72,250.16,103777
02/10/23 8:00,250.6,253.43,249.93,250.65,310143
02/10/23 7:45,250.88,251.08,250.55,250.64,61871
02/10/23 7:30,251.51,251.53,250.85,250.88,51086
02/10/23 7:15,251.09,251.65,251.06,251.5,43213
02/10/23 7:00,251.19,251.5,250.95,251.09,78979
02/10/23 6:45,251.21,251.56,251.06,251.12,23454
02/10/23 6:30,251.17,251.35,251,251.29,14213
02/10/23 6:15,251.1,251.58,250.97,251.14,19813
02/10/23 6:00,250.91,251.51,250.85,251.09,47573
02/10/23 5:45,251.86,251.86,250.6,250.98,51277
02/10/23 5:30,251.82,251.92,251.71,251.83,8588
02/10/23 5:15,251.95,252.08,251.61,251.8,20984
02/10/23 5:00,252.17,252.17,251.64,251.9,23284
02/10/23 4:45,252.52,252.71,252,252.17,26698
02/10/23 4:30,252.18,252.69,252.1,252.52,25988
02/10/23 4:15,252.16,252.37,251.72,252.23,40596
02/10/23 4:00,253.33,253.52,251.72,252.15,60224
29/09/23 19:45,249.75,249.99,249.61,249.95,55391
29/09/23 19:30,249.78,249.92,249.71,249.75,28785
29/09/23 19:15,249.92,249.96,249.77,249.79,19203
29/09/23 19:00,249.89,249.99,249.88,249.96,14361
29/09/23 18:45,249.86,250,249.8,249.89,23053
29/09/23 18:30,249.97,250,249.86,249.875,16150
29/09/23 18:15,249.94,250.05,249.89,249.98,17435
29/09/23 18:00,249.97,250.22,249.8,249.915,34266
29/09/23 17:45,249.98,250,249.81,249.97,20761
29/09/23 17:30,249.93,250,249.7,249.85,44734
29/09/23 17:15,250,250.04,249.88,249.93,14580
29/09/23 17:00,249.99,250.22,249.96,250.018,40580
29/09/23 16:45,250.12,253.2,249.84,250.01,52261
29/09/23 16:30,250.36,250.39,250.12,250.14,56448
29/09/23 16:15,250.52,250.52,238.07,250.33,125707
29/09/23 16:00,250.28,250.79,250.04,250.5,4872181
29/09/23 15:45,249.902,251.15,249.76,250.23,5682544
29/09/23 15:30,250.058,250.23,249.53,249.92,2883715
29/09/23 15:15,250.079,250.34,249.38,250.04,3114209
29/09/23 15:00,250.37,250.6,249.31,250.08,3787248
29/09/23 14:45,249.476,250.439,249.02,250.39,3542335
29/09/23 14:30,248.14,249.59,247.62,249.461,3488331
29/09/23 14:15,247.49,248.96,247.15,248.12,3706390
29/09/23 14:00,246.77,247.73,246.35,247.49,3506671
29/09/23 13:45,248.51,248.72,246.75,246.77,4098741
29/09/23 13:30,249.21,249.48,248.131,248.55,3273949
29/09/23 13:15,248.48,249.3,248,249.235,3875091
29/09/23 13:00,250.88,250.88,248.11,248.48,4903554
29/09/23 12:45,251.551,252.1,250.53,250.856,3093236
29/09/23 12:30,252,252.63,251.31,251.57,2895295
29/09/23 12:15,251.34,252.46,251.3,251.98,3018514
29/09/23 12:00,252,252.49,251.05,251.367,3213676
29/09/23 11:45,251.64,252.29,250.76,252,4023632
29/09/23 11:30,251.275,251.71,250.72,251.632,4434482
29/09/23 11:15,252.789,252.98,251.24,251.31,4912305
29/09/23 11:00,252.876,253.298,252.23,252.762,4149265
29/09/23 10:45,253.47,254.16,252.85,252.9,4886484
29/09/23 10:30,252.57,253.85,252.38,253.465,5616630
29/09/23 10:15,253.43,254.62,251.91,252.55,7370008
29/09/23 10:00,253.25,254.77,252.62,253.43,9489820
29/09/23 9:45,249.935,253.5,249.9,253.24,8961574
29/09/23 9:30,250,252.35,248.6,249.97,11065260
29/09/23 9:15,250.65,250.7,249.96,249.96,201244
29/09/23 9:00,250.6,250.99,250.35,250.7,252774
29/09/23 8:45,250.21,250.74,249.84,250.61,253256
29/09/23 8:30,249.26,250.35,249.2,250.17,332922
29/09/23 8:15,249.6,249.8,249.16,249.33,106154
29/09/23 8:00,250.4,250.735,246.38,249.58,386951
29/09/23 7:45,249.29,249.4,249.01,249.17,42034
29/09/23 7:30,249.42,249.66,248.92,249.25,70177
29/09/23 7:15,250,250.16,249.25,249.42,57763
29/09/23 7:00,249.81,250.42,249.69,249.91,89470
29/09/23 6:45,250.23,250.3,249.81,249.81,25076
29/09/23 6:30,250.25,250.37,249.93,250.32,18259
29/09/23 6:15,250.29,250.45,250.1,250.25,14043
29/09/23 6:00,250.37,250.37,249.9,250.25,15099
29/09/23 5:45,250.16,250.48,250.16,250.35,11314
29/09/23 5:30,250.29,250.29,249.9,250.16,13924
29/09/23 5:15,250.3,250.41,250.19,250.29,16550
29/09/23 5:00,249.74,250.35,249.69,250.3,36131
29/09/23 4:45,250.34,250.4,249.65,249.75,33734
29/09/23 4:30,250.72,250.74,250.09,250.34,36693
29/09/23 4:15,249.99,250.74,249.87,250.73,49543
29/09/23 4:00,249.5,250.25,248.42,249.99,83727
28/09/23 19:45,247.61,247.88,237.365,247.88,52612
28/09/23 19:30,247.74,247.75,247.46,247.615,34797
28/09/23 19:15,247.755,247.86,247.7,247.73,21287
28/09/23 19:00,247.78,247.9,247.6,247.73,23706
28/09/23 18:45,247.68,247.85,247.6,247.77,21858
28/09/23 18:30,247.93,247.98,247.47,247.68,41715
28/09/23 18:15,247.64,247.94,247.51,247.87,45842
28/09/23 18:00,247.27,247.8,247.21,247.615,65637
28/09/23 17:45,247.19,247.32,247.06,247.25,21880
28/09/23 17:30,246.95,247.25,246.95,247.17,37404
28/09/23 17:15,247.13,247.29,246.85,247.04,33196
28/09/23 17:00,240.5,247.35,240.5,247.12,35966
28/09/23 16:45,246.88,247.49,246.8,247.15,84424
28/09/23 16:30,246.85,246.89,245.652,246.88,36473
28/09/23 16:15,246.85,246.929,241.93,246.8,48176
28/09/23 16:00,246.34,247.51,246.29,246.8,2966426
28/09/23 15:45,245.38,247,244.94,246.37,5759084
28/09/23 15:30,246.21,246.3,244.56,245.38,4056685
28/09/23 15:15,245.93,246.55,245.924,246.192,2762269
28/09/23 15:00,245.1,246,244.862,245.938,2743476
28/09/23 14:45,245.35,245.36,244.22,245.133,3229814
28/09/23 14:30,246.85,246.91,244.99,245.35,3042434
28/09/23 14:15,246.54,247.15,246.49,246.83,2564430
28/09/23 14:00,246.028,246.72,245.44,246.54,2618968
28/09/23 13:45,245.16,246.15,245.072,246.04,2608775
28/09/23 13:30,246.09,246.36,245,245.15,2758205
28/09/23 13:15,245.86,246.5,245.6,246.09,2960104
28/09/23 13:00,245.525,246,244.589,245.86,3749322
28/09/23 12:45,246.74,246.87,244.96,245.53,3853757
28/09/23 12:30,247.08,247.15,246.43,246.74,2902670
28/09/23 12:15,246.535,247.3,245.87,247.054,4015285
28/09/23 12:00,247.375,247.55,246.18,246.545,4559016
28/09/23 11:45,245.39,247.39,244.821,247.36,5236279
28/09/23 11:30,244.09,245.76,243.86,245.42,6098663
28/09/23 11:15,242.55,244.1,242.03,244.08,4672946
28/09/23 11:00,241.69,242.719,241.12,242.569,4070381
28/09/23 10:45,241.271,241.9,240.88,241.708,4127588
28/09/23 10:30,239.64,241.44,238.78,241.27,5418558
28/09/23 10:15,240.76,241.28,239.15,239.619,6100484
28/09/23 10:00,242.67,243.3,240.76,240.82,6276094
28/09/23 9:45,241.225,243.18,240.27,242.67,7966059
28/09/23 9:30,240.02,242.37,238.65,241.235,8937389
28/09/23 9:15,238.95,240.28,238.62,240.02,226943
28/09/23 9:00,239.49,244.625,235.275,238.935,130565
28/09/23 8:45,239.41,239.78,239.03,239.4,162759
28/09/23 8:30,239.64,240.9,239.15,239.42,268246
28/09/23 8:15,239.35,239.82,239.26,239.7,62106
28/09/23 8:00,239.2,242.28,238.365,239.48,208985
28/09/23 7:45,238.86,239.25,238.84,239.11,32596
28/09/23 7:30,239.23,239.3,238.81,238.84,45156
28/09/23 7:15,239.3,239.79,238.9,239.23,38566
28/09/23 7:00,239.29,239.47,238.69,239.34,72110
28/09/23 6:45,239.38,239.38,238.82,239.26,25154
28/09/23 6:30,239.23,239.57,239.15,239.32,9505
28/09/23 6:15,239.64,239.65,239.06,239.16,20871
28/09/23 6:00,239.47,239.8,239.39,239.61,23176
28/09/23 5:45,239.07,239.54,239.01,239.49,30135
28/09/23 5:30,238.67,239.36,238.2,239.04,37924
28/09/23 5:15,238.63,238.79,238.22,238.63,39331
28/09/23 5:00,239.42,239.54,238.34,238.59,42137
28/09/23 4:45,239.52,239.89,239.27,239.3,20107
28/09/23 4:30,239.5,239.86,239.3,239.53,22983
28/09/23 4:15,240.17,240.45,238.92,239.52,40366
28/09/23 4:00,240.98,242,239.8,240.14,55856
27/09/23 19:45,241.35,241.5,241.21,241.49,89091
27/09/23 19:30,241.2,241.5,241.02,241.405,39191
27/09/23 19:15,241.07,241.15,240.91,241.08,28506
27/09/23 19:00,241.01,241.26,240.88,241.1,17753
27/09/23 18:45,240.84,241.25,240.75,241.01,28465
27/09/23 18:30,240.85,240.88,240.72,240.85,11105
27/09/23 18:15,240.725,241,240.65,240.8,23255
27/09/23 18:00,241.43,241.44,240.71,240.74,58469
27/09/23 17:45,241.572,241.58,241.25,241.4,14104
27/09/23 17:30,241.195,241.58,234.96,241.58,43351
27/09/23 17:15,241.1,241.32,230.596,241.195,29647
27/09/23 17:00,241.34,241.4,230.741,241.149,44140
27/09/23 16:45,240.85,242.5,235.77,241.3,60150
27/09/23 16:30,240.68,248.855,240.68,240.865,56457
27/09/23 16:15,240.72,240.75,240.42,240.68,103217
27/09/23 16:00,240.54,244.12,240.06,240.75,3568516
27/09/23 15:45,239.85,240.8,239.59,240.48,4709173
27/09/23 15:30,241.45,241.97,239.522,239.87,4757269
27/09/23 15:15,241.59,242.2,239.04,241.452,4265267
27/09/23 15:00,239.77,242.3,239.51,241.58,6497072
27/09/23 14:45,240.17,240.4,239.26,239.775,4359843
27/09/23 14:30,238.095,243.878,238.08,240.11,6004956
27/09/23 14:15,236.071,238.25,236.06,238.078,4345228
27/09/23 14:00,236.54,236.675,235.42,236.07,3361625
27/09/23 13:45,236.06,236.67,235.6,236.54,3671887
27/09/23 13:30,234.95,236.46,234.74,236.026,5163624
27/09/23 13:15,235.75,236.32,234.58,234.975,5676757
27/09/23 13:00,236.495,237.67,235.71,235.723,4879937
27/09/23 12:45,237.78,238.36,236.36,236.5,4978220
27/09/23 12:30,239.05,239.55,237.62,237.77,4526610
27/09/23 12:15,240.01,240.11,238.57,239.05,5315133
27/09/23 12:00,241.43,241.47,239.88,240.027,4061072
27/09/23 11:45,241.7,241.95,241.23,241.44,3017036
27/09/23 11:30,242.555,242.93,241.63,241.68,3386770
27/09/23 11:15,241.72,242.87,241.4,242.57,3937356
27/09/23 11:00,241.72,242.4,240.73,241.726,5057067
27/09/23 10:45,243.01,243.98,241.442,241.7,5226857
27/09/23 10:30,243.98,244.41,242.93,242.96,4317381
27/09/23 10:15,242.61,244.1,242.07,244.014,5420056
27/09/23 10:00,244.07,244.5,242.5,242.616,6337606
27/09/23 9:45,244.44,245.33,243.04,244.09,7756665
27/09/23 9:30,244.262,245.19,241.42,244.43,11252139
27/09/23 9:15,245.25,245.78,242.86,244.26,226192
27/09/23 9:00,245.185,245.6,244.77,245.25,128623
27/09/23 8:45,245.42,245.75,244.9,245.25,116179
27/09/23 8:30,244.8,245.44,244.5,245.42,104237
27/09/23 8:15,244.95,245.28,244.63,244.65,85597
27/09/23 8:00,245.27,246.3,244,244.935,278388
27/09/23 7:45,244.97,245.36,244.85,245.28,57575
27/09/23 7:30,246.09,246.13,244.77,244.97,141269
27/09/23 7:15,245.73,246.33,245.66,246.05,110086
27/09/23 7:00,245.36,245.85,244.97,245.7,84655
27/09/23 6:45,245.15,245.51,245.09,245.4,12470
27/09/23 6:30,245.63,245.7,244.95,245.2,22698
27/09/23 6:15,244.93,245.63,244.89,245.58,16341
27/09/23 6:00,245.35,245.45,244.86,244.9,24532
27/09/23 5:45,245.13,245.5,245.05,245.32,9547
27/09/23 5:30,246.15,246.16,245.07,245.1,20262
